"Date", "Numbers", "Winners", "Total Payout"
"12/17/1994","186 Evening","6119","$540,240"
"12/16/1994","816 Evening","8059","$798,690"
"12/15/1994","465 Evening","11237","$946,070"
"12/14/1994","132 Evening","22898","$1,578,300"
"12/13/1994","023 Evening","5511","$429,110"
"12/12/1994","158 Evening","4178","$485,100"
"12/11/1994","437 Evening","5832","$570,580"
"12/10/1994","581 Evening","6455","$552,570"
"12/9/1994","768 Evening","12394","$1,052,680"
"12/8/1994","875 Evening","6786","$629,560"
"12/7/1994","780 Evening","4102","$390,120"
"12/6/1994","858 Evening","3153","$504,170"
"12/5/1994","892 Evening","3381","$299,970"
"12/4/1994","773 Evening","4724","$725,570"
"12/3/1994","421 Evening","11655","$1,405,020"
"12/2/1994","403 Evening","5652","$567,350"
"12/1/1994","006 Evening","4904","$616,150"
"11/30/1994","690 Evening","4563","$390,000"
"11/29/1994","298 Evening","5397","$548,140"
"11/28/1994","675 Evening","8941","$774,750"
"11/27/1994","211 Evening","12705","$2,230,230"
"11/26/1994","710 Evening","8745","$1,105,390"
"11/25/1994","082 Evening","4875","$326,750"
"11/24/1994","057 Evening","3307","$235,870"
"11/23/1994","534 Evening","12551","$987,390"
"11/22/1994","335 Evening","5933","$994,110"
"11/21/1994","599 Evening","4505","$811,840"
"11/20/1994","309 Evening","5356","$620,100"
"11/19/1994","795 Evening","5410","$446,790"
"11/18/1994","842 Evening","10504","$1,025,710"
"11/17/1994","444 Evening","32310","$11,585,250"
"11/16/1994","956 Evening","4947","$427,780"
"11/15/1994","299 Evening","3300","$569,690"
"11/14/1994","399 Evening","1857","$308,920"
"11/13/1994","447 Evening","3019","$506,300"
"11/12/1994","826 Evening","6305","$636,850"
"11/11/1994","998 Evening","4079","$669,810"
"11/10/1994","693 Evening","9230","$732,370"
"11/9/1994","075 Evening","5617","$394,450"
"11/8/1994","558 Evening","2365","$395,350"
"11/7/1994","122 Evening","7678","$1,219,640"
"11/6/1994","506 Evening","5077","$491,560"
"11/5/1994","064 Evening","5668","$413,140"
"11/4/1994","401 Evening","10378","$1,072,010"
"11/3/1994","588 Evening","3412","$613,960"
"11/2/1994","656 Evening","3262","$546,480"
"11/1/1994","459 Evening","6278","$646,440"
"10/31/1994","498 Evening","3509","$311,780"
"10/30/1994","110 Evening","11271","$2,178,490"
"10/29/1994","358 Evening","8238","$1,045,390"
"10/28/1994","357 Evening","21038","$3,146,860"
"10/27/1994","975 Evening","3552","$309,260"
"10/26/1994","621 Evening","10304","$1,020,940"
"10/25/1994","278 Evening","5751","$729,740"
"10/24/1994","454 Evening","3445","$679,910"
"10/23/1994","810 Evening","5755","$675,900"
"10/22/1994","868 Evening","3737","$559,840"
"10/21/1994","812 Evening","10834","$1,078,380"
"10/20/1994","332 Evening","4463","$743,770"
"10/19/1994","957 Evening","4187","$392,560"
"10/18/1994","009 Evening","2513","$336,970"
"10/17/1994","132 Evening","22127","$1,567,840"
"10/16/1994","029 Evening","3410","$267,410"
"10/15/1994","117 Evening","14162","$2,261,480"
"10/14/1994","508 Evening","6247","$701,340"
"10/13/1994","726 Evening","7881","$787,170"
"10/12/1994","243 Evening","10650","$830,920"
"10/11/1994","258 Evening","8664","$1,031,710"
"10/10/1994","658 Evening","5600","$535,100"
"10/9/1994","576 Evening","6289","$549,000"
"10/8/1994","839 Evening","4666","$436,270"
"10/7/1994","709 Evening","5904","$661,700"
"10/6/1994","857 Evening","4870","$440,290"
"10/5/1994","214 Evening","13186","$1,549,950"
"10/4/1994","158 Evening","9276","$878,910"
"10/3/1994","165 Evening","8928","$801,170"
"10/2/1994","210 Evening","12835","$1,805,630"
"10/1/1994","597 Evening","4376","$372,210"
"9/30/1994","626 Evening","4307","$772,110"
"9/29/1994","646 Evening","3282","$550,270"
"9/28/1994","704 Evening","4222","$475,470"
"9/27/1994","081 Evening","4953","$304,850"
"9/26/1994","135 Evening","8818","$852,460"
"9/25/1994","504 Evening","3889","$416,550"
"9/24/1994","207 Evening","8551","$1,054,050"
"9/23/1994","732 Evening","12642","$1,274,050"
"9/22/1994","772 Evening","6102","$1,045,470"
"9/21/1994","063 Evening","4511","$329,130"
"9/20/1994","934 Evening","4211","$415,710"
"9/19/1994","752 Evening","10915","$944,240"
"9/18/1994","420 Evening","4115","$479,700"
"9/17/1994","476 Evening","6625","$630,400"
"9/16/1994","962 Evening","7633","$630,630"
"9/15/1994","666 Evening","11994","$4,393,750"
"9/14/1994","160 Evening","7906","$634,740"
"9/13/1994","761 Evening","7480","$623,540"
"9/12/1994","721 Evening","12247","$1,404,340"
"9/11/1994","019 Evening","6675","$431,780"
"9/10/1994","710 Evening","9619","$1,241,320"
"9/9/1994","560 Evening","4244","$429,920"
"9/8/1994","018 Evening","6043","$400,980"
"9/7/1994","645 Evening","6392","$554,650"
"9/6/1994","391 Evening","7231","$609,400"
"9/5/1994","176 Evening","6229","$558,920"
"9/4/1994","428 Evening","6594","$675,800"
"9/3/1994","712 Evening","11221","$1,117,400"
"9/2/1994","192 Evening","9989","$730,460"
"9/1/1994","840 Evening","4621","$461,570"
"8/31/1994","737 Evening","4232","$718,170"
"8/30/1994","217 Evening","12694","$1,533,250"
"8/29/1994","185 Evening","6853","$585,720"
"8/28/1994","877 Evening","2256","$338,240"
"8/27/1994","626 Evening","5608","$1,104,920"
"8/26/1994","571 Evening","6297","$455,360"
"8/25/1994","571 Evening","11531","$843,360"
"8/24/1994","339 Evening","3302","$620,060"
"8/23/1994","555 Evening","15996","$6,083,750"
"8/22/1994","453 Evening","6755","$548,330"
"8/21/1994","318 Evening","7637","$1,007,220"
"8/20/1994","746 Evening","6543","$681,320"
"8/19/1994","227 Evening","8470","$1,660,730"
"8/18/1994","539 Evening","4976","$479,970"
"8/17/1994","357 Evening","11995","$1,874,940"
"8/16/1994","628 Evening","5793","$589,600"
"8/15/1994","758 Evening","4820","$467,460"
"8/14/1994","672 Evening","3717","$316,680"
"8/13/1994","776 Evening","4578","$726,710"
"8/12/1994","063 Evening","6560","$433,600"
"8/11/1994","762 Evening","5540","$497,920"
"8/10/1994","600 Evening","3312","$795,240"
"8/9/1994","373 Evening","6544","$1,214,010"
"8/8/1994","773 Evening","3529","$515,050"
"8/7/1994","575 Evening","3878","$649,950"
"8/6/1994","190 Evening","8023","$662,500"
"8/5/1994","565 Evening","5396","$874,580"
"8/4/1994","951 Evening","6198","$486,700"
"8/3/1994","902 Evening","4758","$526,400"
"8/2/1994","537 Evening","13032","$1,050,530"
"8/1/1994","790 Evening","4662","$443,780"
"7/31/1994","577 Evening","4595","$812,390"
"7/30/1994","956 Evening","4678","$430,090"
"7/29/1994","861 Evening","7393","$615,820"
"7/28/1994","853 Evening","8163","$775,300"
"7/27/1994","268 Evening","8436","$933,410"
"7/26/1994","466 Evening","3433","$588,630"
"7/25/1994","567 Evening","8420","$992,370"
"7/24/1994","822 Evening","3863","$713,400"
"7/23/1994","585 Evening","3274","$596,650"
"7/22/1994","406 Evening","5029","$515,150"
"7/21/1994","368 Evening","5813","$652,860"
"7/20/1994","543 Evening","7273","$786,850"
"7/19/1994","207 Evening","5272","$571,160"
"7/18/1994","254 Evening","8747","$1,064,010"
"7/17/1994","301 Evening","8772","$851,590"
"7/16/1994","666 Evening","11277","$4,135,250"
"7/15/1994","500 Evening","5095","$1,223,600"
"7/14/1994","939 Evening","2854","$517,750"
"7/13/1994","316 Evening","11393","$1,698,270"
"7/12/1994","645 Evening","5789","$531,440"
"7/11/1994","803 Evening","4807","$509,700"
"7/10/1994","933 Evening","3363","$512,970"
"7/9/1994","513 Evening","11893","$1,289,860"
"7/8/1994","644 Evening","6458","$1,012,820"
"7/7/1994","064 Evening","4670","$279,100"
"7/6/1994","098 Evening","4770","$359,520"
"7/5/1994","221 Evening","9427","$1,514,410"
"7/4/1994","768 Evening","6864","$576,620"
"7/3/1994","652 Evening","5910","$498,840"
"7/2/1994","563 Evening","5473","$472,980"
"7/1/1994","217 Evening","10729","$1,139,350"
"6/30/1994","868 Evening","3344","$500,420"
"6/29/1994","481 Evening","5567","$490,740"
"6/28/1994","615 Evening","6962","$793,450"
"6/27/1994","310 Evening","13290","$2,007,130"
"6/26/1994","207 Evening","3604","$431,790"
"6/25/1994","188 Evening","5721","$1,039,200"
"6/24/1994","711 Evening","10655","$2,292,450"
"6/23/1994","823 Evening","5992","$587,980"
"6/22/1994","910 Evening","8171","$926,960"
"6/21/1994","535 Evening","4620","$791,230"
"6/20/1994","893 Evening","3206","$254,570"
"6/19/1994","803 Evening","2888","$301,260"
"6/18/1994","172 Evening","8738","$681,140"
"6/17/1994","460 Evening","3785","$396,520"
"6/16/1994","089 Evening","3969","$321,100"
"6/15/1994","697 Evening","7720","$733,420"
"6/14/1994","101 Evening","7654","$1,388,870"
"6/13/1994","452 Evening","7486","$588,490"
"6/12/1994","275 Evening","7695","$646,160"
"6/11/1994","481 Evening","6785","$553,670"
"6/10/1994","878 Evening","3153","$447,770"
"6/9/1994","704 Evening","4773","$612,000"
"6/8/1994","224 Evening","5154","$974,030"
"6/7/1994","500 Evening","4164","$921,660"
"6/6/1994","744 Evening","4146","$742,440"
"6/5/1994","789 Evening","6163","$865,400"
"6/4/1994","188 Evening","5994","$1,032,520"
"6/3/1994","403 Evening","4340","$490,980"
"6/2/1994","177 Evening","5000","$818,220"
"6/1/1994","336 Evening","3551","$617,460"
"5/31/1994","183 Evening","9217","$728,660"
"5/30/1994","729 Evening","6449","$933,390"
"5/29/1994","900 Evening","1819","$340,580"
"5/28/1994","566 Evening","2515","$497,820"
"5/27/1994","541 Evening","9472","$963,690"
"5/26/1994","224 Evening","4551","$858,640"
"5/25/1994","336 Evening","4790","$818,880"
"5/24/1994","431 Evening","7708","$731,680"
"5/23/1994","159 Evening","6120","$650,640"
"5/22/1994","339 Evening","2130","$403,610"
"5/21/1994","158 Evening","7410","$750,870"
"5/20/1994","889 Evening","3275","$547,490"
"5/19/1994","437 Evening","8013","$786,600"
"5/18/1994","824 Evening","5541","$511,390"
"5/17/1994","492 Evening","3487","$280,360"
"5/16/1994","034 Evening","3740","$289,360"
"5/15/1994","486 Evening","5500","$560,540"
"5/14/1994","249 Evening","6129","$641,970"
"5/13/1994","759 Evening","6362","$639,930"
"5/12/1994","770 Evening","3031","$450,100"
"5/11/1994","585 Evening","1869","$334,560"
"5/10/1994","711 Evening","3833","$671,130"
"5/9/1994","110 Evening","7126","$1,376,160"
"5/8/1994","842 Evening","5190","$476,470"
"5/7/1994","083 Evening","3196","$221,880"
"5/6/1994","384 Evening","7865","$732,580"
"5/5/1994","753 Evening","13756","$1,274,460"
"5/4/1994","711 Evening","10259","$2,220,660"
"5/3/1994","156 Evening","9105","$852,250"
"5/2/1994","906 Evening","4030","$436,440"
"5/1/1994","255 Evening","5341","$899,840"
"4/30/1994","798 Evening","7328","$648,660"
"4/29/1994","083 Evening","6216","$405,880"
"4/28/1994","715 Evening","7046","$816,670"
"4/27/1994","469 Evening","5269","$616,110"
"4/26/1994","291 Evening","5665","$445,140"
"4/25/1994","887 Evening","2135","$307,800"
"4/24/1994","632 Evening","6869","$639,410"
"4/23/1994","259 Evening","5837","$744,990"
"4/22/1994","688 Evening","3233","$600,120"
"4/21/1994","589 Evening","4173","$493,260"
"4/20/1994","388 Evening","2767","$482,590"
"4/19/1994","542 Evening","7143","$644,280"
"4/18/1994","176 Evening","5246","$475,550"
"4/17/1994","684 Evening","5168","$448,900"
"4/16/1994","422 Evening","6128","$1,094,250"
"4/15/1994","844 Evening","3860","$606,430"
"4/14/1994","021 Evening","6266","$396,910"
"4/13/1994","346 Evening","6241","$685,120"
"4/12/1994","217 Evening","10378","$1,170,620"
"4/11/1994","423 Evening","9912","$1,024,440"
"4/10/1994","611 Evening","2796","$529,690"
"4/9/1994","629 Evening","6917","$805,380"
"4/8/1994","839 Evening","5500","$509,170"
"4/7/1994","733 Evening","4287","$717,650"
"4/6/1994","570 Evening","4440","$380,050"
"4/5/1994","427 Evening","8087","$983,130"
"4/4/1994","060 Evening","1838","$268,760"
"4/3/1994","903 Evening","3174","$328,430"
"4/2/1994","888 Evening","12045","$4,554,000"
"4/1/1994","996 Evening","2042","$332,990"
"3/31/1994","715 Evening","8833","$1,021,380"
"3/30/1994","205 Evening","7013","$797,610"
"3/29/1994","210 Evening","8696","$1,283,430"
"3/28/1994","816 Evening","6475","$711,140"
"3/27/1994","754 Evening","4714","$494,380"
"3/26/1994","129 Evening","9905","$1,125,320"
"3/25/1994","238 Evening","6767","$702,900"
"3/24/1994","133 Evening","9895","$1,496,290"
"3/23/1994","328 Evening","8774","$989,900"
"3/22/1994","638 Evening","6131","$632,690"
"3/21/1994","418 Evening","6434","$801,940"
"3/20/1994","915 Evening","4991","$488,520"
"3/19/1994","917 Evening","6575","$630,290"
"3/18/1994","617 Evening","9518","$1,043,150"
"3/17/1994","294 Evening","5216","$485,350"
"3/16/1994","967 Evening","3444","$265,760"
"3/15/1994","161 Evening","4263","$709,770"
"3/14/1994","976 Evening","8787","$833,780"
"3/13/1994","569 Evening","3309","$340,420"
"3/12/1994","675 Evening","7097","$644,300"
"3/11/1994","660 Evening","4439","$747,140"
"3/10/1994","425 Evening","7528","$787,830"
"3/9/1994","871 Evening","7043","$604,640"
"3/8/1994","504 Evening","4704","$485,420"
"3/7/1994","923 Evening","5978","$652,430"
"3/6/1994","545 Evening","2870","$526,890"
"3/5/1994","391 Evening","8215","$748,970"
"3/4/1994","280 Evening","5059","$596,070"
"3/3/1994","166 Evening","5074","$831,790"
"3/2/1994","539 Evening","5417","$522,870"
"3/1/1994","630 Evening","5410","$698,080"
"2/28/1994","327 Evening","10635","$1,262,230"
"2/27/1994","776 Evening","1445","$247,340"
"2/26/1994","404 Evening","3819","$816,630"
"2/25/1994","699 Evening","2934","$527,600"
"2/24/1994","439 Evening","4935","$480,000"
"2/23/1994","277 Evening","4497","$770,330"
"2/22/1994","621 Evening","7490","$784,360"
"2/21/1994","024 Evening","4782","$338,720"
"2/20/1994","842 Evening","6641","$660,280"
"2/19/1994","748 Evening","4756","$567,990"
"2/18/1994","777 Evening","15044","$6,177,750"
"2/17/1994","722 Evening","7262","$1,223,070"
"2/16/1994","586 Evening","3885","$392,190"
"2/15/1994","332 Evening","4761","$749,670"
"2/14/1994","641 Evening","6732","$648,620"
"2/13/1994","843 Evening","4224","$423,160"
"2/12/1994","712 Evening","9352","$919,540"
"2/11/1994","570 Evening","4332","$419,000"
"2/10/1994","104 Evening","7974","$966,130"
"2/9/1994","717 Evening","4638","$956,070"
"2/8/1994","720 Evening","4631","$534,750"
"2/7/1994","431 Evening","8579","$878,440"
"2/6/1994","373 Evening","4085","$787,180"
"2/5/1994","749 Evening","4182","$483,240"
"2/4/1994","724 Evening","8321","$838,940"
"2/3/1994","906 Evening","3167","$320,610"
"2/2/1994","849 Evening","3629","$338,600"
"2/1/1994","566 Evening","2214","$338,970"
"1/31/1994","101 Evening","6435","$1,284,470"
"1/30/1994","954 Evening","3918","$349,360"
"1/29/1994","822 Evening","4015","$661,720"
"1/28/1994","515 Evening","4974","$981,750"
"1/27/1994","179 Evening","4873","$565,700"
"1/26/1994","444 Evening","2018","$771,750"
"1/25/1994","735 Evening","10984","$955,110"
"1/24/1994","419 Evening","5625","$775,830"
"1/23/1994","857 Evening","3020","$306,840"
"1/22/1994","543 Evening","5981","$629,930"
"1/21/1994","752 Evening","9277","$739,420"
"1/20/1994","751 Evening","5582","$483,970"
"1/19/1994","490 Evening","2322","$204,140"
"1/18/1994","030 Evening","1150","$175,010"
"1/17/1994","938 Evening","2675","$233,480"
"1/16/1994","466 Evening","1813","$301,120"
"1/15/1994","127 Evening","10651","$1,224,660"
"1/14/1994","276 Evening","5901","$582,450"
"1/13/1994","731 Evening","8403","$824,130"
"1/12/1994","216 Evening","5860","$648,300"
"1/11/1994","779 Evening","1139","$179,660"
"1/10/1994","262 Evening","3933","$623,510"
"1/9/1994","608 Evening","2322","$260,890"
"1/8/1994","305 Evening","4808","$528,900"
"1/7/1994","987 Evening","5750","$550,620"
"1/6/1994","299 Evening","1927","$325,320"
"1/5/1994","253 Evening","8082","$853,420"
"1/4/1994","988 Evening","1350","$200,330"
"1/3/1994","154 Evening","6320","$576,910"
"1/2/1994","016 Evening","3376","$240,730"
"1/1/1994","904 Evening","3546","$332,650"
"12/31/1993","926 Evening","4259","$390,330"
"12/30/1993","335 Evening","2635","$454,740"
"12/29/1993","383 Evening","2726","$535,610"
"12/28/1993","460 Evening","2664","$253,000"
"12/27/1993","925 Evening","5676","$777,610"
"12/26/1993","746 Evening","3177","$301,750"
"12/25/1993","787 Evening","1025","$205,340"
"12/24/1993","738 Evening","4145","$442,440"
"12/23/1993","929 Evening","2067","$421,440"
"12/22/1993","550 Evening","2498","$474,080"
"12/21/1993","169 Evening","4270","$474,550"
"12/20/1993","511 Evening","3635","$668,620"
"12/19/1993","287 Evening","3199","$288,860"
"12/18/1993","422 Evening","3764","$610,680"
"12/17/1993","710 Evening","7492","$882,120"
"12/16/1993","262 Evening","3199","$524,230"
"12/15/1993","696 Evening","1225","$238,310"
"12/14/1993","024 Evening","4243","$283,420"
"12/13/1993","255 Evening","3220","$575,620"
"12/12/1993","810 Evening","3729","$449,000"
"12/11/1993","462 Evening","8032","$688,060"
"12/10/1993","370 Evening","4746","$434,120"
"12/9/1993","709 Evening","2301","$298,770"
"12/8/1993","715 Evening","6344","$696,750"
"12/7/1993","838 Evening","1144","$200,940"
"12/6/1993","425 Evening","6691","$687,420"
"12/5/1993","319 Evening","5930","$715,810"
"12/4/1993","112 Evening","7603","$1,305,820"
"12/3/1993","012 Evening","9157","$620,040"
"12/2/1993","379 Evening","3480","$428,390"
"12/1/1993","878 Evening","892","$163,950"
"11/30/1993","871 Evening","4737","$413,490"
"11/29/1993","713 Evening","6605","$681,480"
"11/28/1993","985 Evening","1603","$129,260"
"11/27/1993","622 Evening","2827","$474,150"
"11/26/1993","574 Evening","4334","$366,160"
"11/25/1993","742 Evening","6281","$590,280"
"11/24/1993","609 Evening","2359","$325,680"
"11/23/1993","103 Evening","11496","$1,118,260"
"11/22/1993","990 Evening","750","$121,310"
"11/21/1993","269 Evening","3234","$410,600"
"11/20/1993","748 Evening","3325","$348,180"
